EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName
24,259,,2026-04-01 16:17:45.135061+00:00,,,,,,,,System,,,,,,,,,
1,260,,2026-04-01 16:17:45.135176+00:00,,,,1.0,,,,System,,,,,,,\Device\HarddiskVolume3\Windows\System32\svchost.exe,,
4616,359,,2026-04-01 16:17:45.135418+00:00,,,0x00000000000005f8,,,,,Security,,,,LOCAL SERVICE,,,C:\Windows\System32\svchost.exe,,
35,261,,2026-04-01 16:17:45.136377+00:00,,,,,,,,System,,,,,,,,,
24,262,,2026-04-01 16:17:45.136837+00:00,,,,,,,,System,,,,,,,,,
1,263,,2026-04-01 16:17:45.138052+00:00,,,,1.0,,,,System,,,,,,,\Device\HarddiskVolume3\Windows\System32\svchost.exe,,
4616,360,,2026-04-01 16:17:45.138172+00:00,,,0x00000000000005f8,,,,,Security,,,,LOCAL SERVICE,,,C:\Windows\System32\svchost.exe,,
4624,361,,2026-04-01 16:17:45.205181+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,WIN-2RR949GCCSV$,SYSTEM,,C:\Windows\System32\services.exe,,-
4672,362,,2026-04-01 16:17:45.205185+00:00,,,,,,,,Security,,,,SYSTEM,,,,,
24,264,,2026-04-01 16:17:45.210051+00:00,,,,,,,,System,,,,,,,,,
1,265,,2026-04-01 16:17:45.210302+00:00,,,,1.0,,,,System,,,,,,,\Device\HarddiskVolume3\Windows\System32\svchost.exe,,
4616,363,,2026-04-01 16:17:45.213703+00:00,,,0x00000000000005f8,,,,,Security,,,,LOCAL SERVICE,,,C:\Windows\System32\svchost.exe,,
1008,14,,2026-04-01 16:17:45.517582+00:00,,,,Full Index Reset,,,,Appiclation,,,,,,,,,
1010,15,,2026-04-01 16:17:45.519804+00:00,,,,,,,,Appiclation,,,,,,,,,
4624,364,,2026-04-01 16:17:45.852949+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,WIN-2RR949GCCSV$,SYSTEM,,C:\Windows\System32\services.exe,,-
4672,365,,2026-04-01 16:17:45.852955+00:00,,,,,,,,Security,,,,SYSTEM,,,,,
