EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName
5379,10306,,2026-04-08 16:16:01.986189+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,NORMALVM$,,,,,
5379,10307,,2026-04-08 16:16:01.986364+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,NORMALVM$,,,,,
5379,10308,,2026-04-08 16:16:01.986403+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,NORMALVM$,,,,,
4624,10309,,2026-04-08 16:16:02.125340+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-
4672,10310,,2026-04-08 16:16:02.125345+00:00,,,,,,,,Security,,,,SYSTEM,,,,,
4688,10311,,2026-04-08 16:16:02.126764+00:00,,,0x00000000000002e4,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BDESVC,,C:\Windows\System32\services.exe,
4624,10312,,2026-04-08 16:16:02.250195+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-
4672,10313,,2026-04-08 16:16:02.250200+00:00,,,,,,,,Security,,,,SYSTEM,,,,,
4688,10314,,2026-04-08 16:16:02.251305+00:00,,,0x00000000000002e4,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\system32\svchost.exe -k netsvcsRedirectionGuard -p -s lfsvc,,C:\Windows\System32\services.exe,
4673,10315,,2026-04-08 16:16:02.931828+00:00,,,0x00000000000002ec,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,
5379,10316,,2026-04-08 16:16:03.885817+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,NORMALVM$,,,,,
5379,10317,,2026-04-08 16:16:04.306774+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10318,,2026-04-08 16:16:04.307026+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10319,,2026-04-08 16:16:04.308935+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10320,,2026-04-08 16:16:04.309130+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10321,,2026-04-08 16:16:04.366922+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10322,,2026-04-08 16:16:04.368027+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10323,,2026-04-08 16:16:04.588581+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10324,,2026-04-08 16:16:04.588768+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10325,,2026-04-08 16:16:04.588911+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
4673,10326,,2026-04-08 16:16:04.608543+00:00,,,0x00000000000002ec,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,
4688,10327,,2026-04-08 16:16:04.680347+00:00,,,0x0000000000000364,,,,,Security,,,,NORMALVM$,pizza,C:\WINDOWS\System32\BdeUISrv.exe -Embedding,,C:\Windows\System32\svchost.exe,
5379,10328,,2026-04-08 16:16:04.920321+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,NORMALVM$,,,,,
5379,10329,,2026-04-08 16:16:04.949291+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,NORMALVM$,,,,,
5379,10330,,2026-04-08 16:16:04.969019+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,NORMALVM$,,,,,
5379,10331,,2026-04-08 16:16:04.969294+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,NORMALVM$,,,,,
4688,10332,,2026-04-08 16:16:05.147383+00:00,,,0x0000000000000ea8,,,,,Security,,,,NORMALVM$,-,"""C:\WINDOWS\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=UserLogon;SessionId=1",,C:\Windows\System32\SppExtComObj.Exe,
4688,10333,,2026-04-08 16:16:05.194771+00:00,,,0x0000000000000364,,,,,Security,,,,NORMALVM$,pizza,C:\WINDOWS\System32\slui.exe -Embedding,,C:\Windows\System32\svchost.exe,
5379,10334,,2026-04-08 16:16:05.592257+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10335,,2026-04-08 16:16:05.592579+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10336,,2026-04-08 16:16:05.592628+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10337,,2026-04-08 16:16:05.898346+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10338,,2026-04-08 16:16:05.898716+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10339,,2026-04-08 16:16:05.898817+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
4688,10340,,2026-04-08 16:16:06.046618+00:00,,,0x000000000000197c,,,,,Security,,,,pizza,-,"""C:\Program Files (x86)\Microsoft\Edge\Application\146.0.3856.109\identity_helper.exe"" --type=utility --utility-sub-type=winrt_app_id.mojom.WinrtAppIdService --lang=en-US --service-sandbox-type=windows_package_identity --skip-read-main-dll --metrics-shmem-handle=7316,i,14657181258078974558,10210602149464099246,524288 --field-trial-handle=2240,i,2400975570258413225,3891293034718384497,262144 --variations-seed-version --pseudonymization-salt-handle=2244,i,12755698159010275288,6639703179006343923,4 --trace-process-track-uuid=3190708998493415531 --mojo-platform-channel-handle=7332 /prefetch:14",,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
4688,10341,,2026-04-08 16:16:06.068266+00:00,,,0x000000000000197c,,,,,Security,,,,pizza,-,"""C:\Program Files (x86)\Microsoft\Edge\Application\146.0.3856.109\identity_helper.exe"" --type=utility --utility-sub-type=winrt_app_id.mojom.WinrtAppIdService --lang=en-US --service-sandbox-type=windows_package_identity --skip-read-main-dll --metrics-shmem-handle=7316,i,14657181258078974558,10210602149464099246,524288 --field-trial-handle=2240,i,2400975570258413225,3891293034718384497,262144 --variations-seed-version --pseudonymization-salt-handle=2244,i,12755698159010275288,6639703179006343923,4 --trace-process-track-uuid=3190708998493415531 --mojo-platform-channel-handle=7332 /prefetch:14",,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,
4673,10342,,2026-04-08 16:16:06.073265+00:00,,,0x0000000000001204,,,,,Security,,,,pizza,,,C:\Windows\System32\svchost.exe,,
5379,10343,,2026-04-08 16:16:06.388575+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10344,,2026-04-08 16:16:06.441326+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10345,,2026-04-08 16:16:06.509150+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10346,,2026-04-08 16:16:06.510569+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10347,,2026-04-08 16:16:06.515833+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10348,,2026-04-08 16:16:06.993334+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10349,,2026-04-08 16:16:07.067089+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10350,,2026-04-08 16:16:07.116022+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10351,,2026-04-08 16:16:07.117098+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10352,,2026-04-08 16:16:07.122608+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10353,,2026-04-08 16:16:07.122795+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10354,,2026-04-08 16:16:07.123421+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10355,,2026-04-08 16:16:08.489902+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10356,,2026-04-08 16:16:08.519726+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
4673,10357,,2026-04-08 16:16:08.529829+00:00,,,0x0000000000000364,,,,,Security,,,,pizza,,,C:\Windows\System32\svchost.exe,,
5379,10358,,2026-04-08 16:16:08.540495+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
5379,10359,,2026-04-08 16:16:08.540672+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,LOCAL SERVICE,,,,,
4688,10360,,2026-04-08 16:16:08.548466+00:00,,,0x0000000000000364,,,,,Security,,,,NORMALVM$,pizza,"""C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe"" -ServerName:CortanaUI.AppXstmwaab17q5s3y22tp6apqz7a45vwv65.mca",,C:\Windows\System32\svchost.exe,
5379,10361,,2026-04-08 16:16:08.789068+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10362,,2026-04-08 16:16:08.843622+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10363,,2026-04-08 16:16:08.953096+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10364,,2026-04-08 16:16:08.955700+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10365,,2026-04-08 16:16:08.974113+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10366,,2026-04-08 16:16:08.977564+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10367,,2026-04-08 16:16:08.981394+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10368,,2026-04-08 16:16:09.446850+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10369,,2026-04-08 16:16:09.463026+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10370,,2026-04-08 16:16:09.471037+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10371,,2026-04-08 16:16:09.473206+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10372,,2026-04-08 16:16:09.475935+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10373,,2026-04-08 16:16:09.860676+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10374,,2026-04-08 16:16:10.280216+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10375,,2026-04-08 16:16:10.280680+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10376,,2026-04-08 16:16:10.293898+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10377,,2026-04-08 16:16:10.295074+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10378,,2026-04-08 16:16:10.301968+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10379,,2026-04-08 16:16:10.306770+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10380,,2026-04-08 16:16:10.321178+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10381,,2026-04-08 16:16:10.321369+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10382,,2026-04-08 16:16:10.518766+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10383,,2026-04-08 16:16:10.518957+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10384,,2026-04-08 16:16:10.807650+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10385,,2026-04-08 16:16:10.808359+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10386,,2026-04-08 16:16:10.817827+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10387,,2026-04-08 16:16:10.818230+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10388,,2026-04-08 16:16:10.924332+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10389,,2026-04-08 16:16:10.931479+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10390,,2026-04-08 16:16:11.072565+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10391,,2026-04-08 16:16:11.079180+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
5379,10392,,2026-04-08 16:16:11.084126+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,
