EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName
5379,4090,,2026-04-01 17:20:38.377514+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4091,,2026-04-01 17:20:38.377640+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4092,,2026-04-01 17:20:38.441729+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4093,,2026-04-01 17:20:38.442015+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4094,,2026-04-01 17:20:38.442192+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4095,,2026-04-01 17:20:38.442301+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4096,,2026-04-01 17:20:38.442410+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4097,,2026-04-01 17:20:38.442493+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4098,,2026-04-01 17:20:38.442589+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4099,,2026-04-01 17:20:38.442671+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4100,,2026-04-01 17:20:38.442760+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4101,,2026-04-01 17:20:38.442839+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4102,,2026-04-01 17:20:38.443008+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4103,,2026-04-01 17:20:38.443113+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4104,,2026-04-01 17:20:38.443213+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4105,,2026-04-01 17:20:38.488226+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4106,,2026-04-01 17:20:38.489016+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4107,,2026-04-01 17:20:38.489058+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4108,,2026-04-01 17:20:38.490988+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4109,,2026-04-01 17:20:38.492163+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4110,,2026-04-01 17:20:38.784197+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4111,,2026-04-01 17:20:38.784336+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4112,,2026-04-01 17:20:38.784473+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4113,,2026-04-01 17:20:38.784554+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4114,,2026-04-01 17:20:38.784678+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4115,,2026-04-01 17:20:38.784750+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4116,,2026-04-01 17:20:38.784872+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4117,,2026-04-01 17:20:38.784941+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4118,,2026-04-01 17:20:38.785078+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4119,,2026-04-01 17:20:38.785164+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4120,,2026-04-01 17:20:38.785276+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4121,,2026-04-01 17:20:38.785393+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4122,,2026-04-01 17:20:38.785519+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4123,,2026-04-01 17:20:38.785593+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4124,,2026-04-01 17:20:38.785696+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4125,,2026-04-01 17:20:38.785952+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4126,,2026-04-01 17:20:38.791296+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4127,,2026-04-01 17:20:38.791416+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4128,,2026-04-01 17:20:38.791544+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
5379,4129,,2026-04-01 17:20:38.791622+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,
