EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName
4672,318,,2026-04-01 19:18:18.315363+00:00,,,,,,,,Security,,,,SYSTEM,,,,,
134,223,,2026-04-01 19:18:18.429234+00:00,,,,,,,,System,,,,,,,,,
4634,319,,2026-04-01 19:18:18.547714+00:00,,,,,,,,Security,,,,,defaultuser0,,,,
4634,320,,2026-04-01 19:18:18.549318+00:00,,,,,,,,Security,,,,,defaultuser0,,,,
4624,321,,2026-04-01 19:18:18.601351+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,WIN-2RR949GCCSV$,SYSTEM,,C:\Windows\System32\services.exe,,-
4672,322,,2026-04-01 19:18:18.601357+00:00,,,,,,,,Security,,,,SYSTEM,,,,,
6,224,,2026-04-01 19:18:18.631109+00:00,,,,,,,,System,,,,,,,,,
6,225,,2026-04-01 19:18:18.654648+00:00,,,,,,,,System,,,,,,,,,
6,226,,2026-04-01 19:18:18.657045+00:00,,,,,,,,System,,,,,,,,,
50036,227,,2026-04-01 19:18:18.678436+00:00,,,,,,,,System,,,,,,,,,
50103,228,,2026-04-01 19:18:18.678762+00:00,,,,,,,,System,,,,,,,,,
50036,229,,2026-04-01 19:18:18.685818+00:00,,,,,,,,System,,,,,,,,,
6,230,,2026-04-01 19:18:18.691904+00:00,,,,,,,,System,,,,,,,,,
1,231,,2026-04-01 19:18:18.691910+00:00,,,,,,,,System,,,,,,,,,
6,232,,2026-04-01 19:18:18.691984+00:00,,,,,,,,System,,,,,,,,,
6,233,,2026-04-01 19:18:18.697968+00:00,,,,,,,,System,,,,,,,,,
6,234,,2026-04-01 19:18:18.711828+00:00,,,,,,,,System,,,,,,,,,
6,235,,2026-04-01 19:18:18.727570+00:00,,,,,,,,System,,,,,,,,,
6,236,,2026-04-01 19:18:18.732744+00:00,,,,,,,,System,,,,,,,,,
51046,237,,2026-04-01 19:18:18.755314+00:00,,,,,,,,System,,,,,,,,,
4624,323,,2026-04-01 19:18:19.021915+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,WIN-2RR949GCCSV$,SYSTEM,,C:\Windows\System32\services.exe,,-
4672,324,,2026-04-01 19:18:19.021921+00:00,,,,,,,,Security,,,,SYSTEM,,,,,
