EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID
4673,9656,,2026-04-08 16:09:12.899050+00:00,,,0x00000000000001a4,,,,,Security,,,,DWM-1,,,C:\Windows\System32\dwm.exe,,,10780
6,838,,2026-04-08 16:09:12.936495+00:00,,,,,,,,System,,,,,,,,,,10781
6,839,,2026-04-08 16:09:12.943396+00:00,,,,,,,,System,,,,,,,,,,10782
1,840,,2026-04-08 16:09:12.943403+00:00,,,,,,,,System,,,,,,,,,,10783
6,841,,2026-04-08 16:09:12.943476+00:00,,,,,,,,System,,,,,,,,,,10784
6,842,,2026-04-08 16:09:12.955439+00:00,,,,,,,,System,,,,,,,,,,10785
6,843,,2026-04-08 16:09:12.964283+00:00,,,,,,,,System,,,,,,,,,,10786
4688,9658,,2026-04-08 16:09:12.974604+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s EventLog,,C:\Windows\System32\services.exe,,10787
4688,9659,,2026-04-08 16:09:12.981346+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,NORMALVM$,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,,C:\Windows\System32\services.exe,,10788
4624,9660,,2026-04-08 16:09:13.028748+00:00,,,0x00000000000002e8,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,10789
4672,9661,,2026-04-08 16:09:13.028753+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,10790
4688,9662,,2026-04-08 16:09:13.030405+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\system32\svchost.exe -k GPSvcGroup,,C:\Windows\System32\services.exe,,10791
4688,9663,,2026-04-08 16:09:13.037436+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\system32\svchost.exe -k LocalServiceRedirectionGuard -p -s EventSystem,,C:\Windows\System32\services.exe,,10792
4624,9664,,2026-04-08 16:09:13.044586+00:00,,,0x00000000000002e8,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,10793
4672,9665,,2026-04-08 16:09:13.044592+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,10794
4688,9666,,2026-04-08 16:09:13.046066+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s SysMain,,C:\Windows\System32\services.exe,,10795
4624,9667,,2026-04-08 16:09:13.051329+00:00,,,0x00000000000002e8,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,10796
4672,9668,,2026-04-08 16:09:13.051332+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,10797
4688,9669,,2026-04-08 16:09:13.053967+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s Themes,,C:\Windows\System32\services.exe,,10798
4624,9670,,2026-04-08 16:09:13.187809+00:00,,,0x00000000000002e8,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,10799
4672,9671,,2026-04-08 16:09:13.187815+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,10800
4688,9672,,2026-04-08 16:09:13.189709+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\system32\svchost.exe -k netsvcsRedirectionGuard -p -s SENS,,C:\Windows\System32\services.exe,,10801
4688,9673,,2026-04-08 16:09:13.238535+00:00,,,0x0000000000000004,,,,,Security,,,,NORMALVM$,-,,,,,10802
4624,9674,,2026-04-08 16:09:13.371756+00:00,,,0x00000000000002e8,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,10803
4672,9675,,2026-04-08 16:09:13.371761+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,10804
4688,9676,,2026-04-08 16:09:13.377794+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule,,C:\Windows\System32\services.exe,,10805
5379,9677,,2026-04-08 16:09:13.413265+00:00,,,,,,,2026-04-08 16:09:11.638468+00:00,Security,,,,NORMALVM$,,,,,,10806
4688,9678,,2026-04-08 16:09:13.428587+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Dhcp,,C:\Windows\System32\services.exe,,10807
1101,9565,,2026-04-08 16:09:13.446709+00:00,,,,,,,,Security,,,,,,,,,,10808
4624,9679,,2026-04-08 16:09:13.509037+00:00,,,0x00000000000002e8,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,10809
4672,9680,,2026-04-08 16:09:13.509041+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,10810
4688,9681,,2026-04-08 16:09:13.510450+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s AudioEndpointBuilder,,C:\Windows\System32\services.exe,,10811
6008,796,,2026-04-08 16:09:13.599136+00:00,,,,,,,,System,,,,,,,,,,10812
4688,9682,,2026-04-08 16:09:13.601692+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s FontCache,,C:\Windows\System32\services.exe,,10813
6009,797,,2026-04-08 16:09:13.621090+00:00,,,,,,,,System,,,,,,,,,,10814
6005,798,,2026-04-08 16:09:13.621145+00:00,,,,,,,,System,,,,,,,,,,10815
6013,799,,2026-04-08 16:09:13.621677+00:00,,,,,,,,System,,,,,,,,,,10816
4673,9683,,2026-04-08 16:09:13.742170+00:00,,,0x00000000000002f0,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,10817
50036,844,,2026-04-08 16:09:13.788944+00:00,,,,,,,,System,,,,,,,,,,10818
50103,845,,2026-04-08 16:09:13.790045+00:00,,,,,,,,System,,,,,,,,,,10819
50036,846,,2026-04-08 16:09:13.790462+00:00,,,,,,,,System,,,,,,,,,,10820
4673,9684,,2026-04-08 16:09:13.824158+00:00,,,0x00000000000002f0,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,10821
51046,847,,2026-04-08 16:09:13.868111+00:00,,,,,,,,System,,,,,,,,,,10822
4688,9685,,2026-04-08 16:09:13.964167+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,C:\Windows\System32\services.exe,,10823
4688,9686,,2026-04-08 16:09:14.017160+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\system32\svchost.exe -k LocalServiceHttp -p,,C:\Windows\System32\services.exe,,10824
4624,9687,,2026-04-08 16:09:14.153023+00:00,,,0x00000000000002e8,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,10825
4672,9688,,2026-04-08 16:09:14.153028+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,10826
4688,9689,,2026-04-08 16:09:14.156006+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService,,C:\Windows\System32\services.exe,,10827
4688,9690,,2026-04-08 16:09:14.238276+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s DusmSvc,,C:\Windows\System32\services.exe,,10828
