EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID
5379,10758,,2026-04-08 16:18:16.683681+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,,12040
5379,10759,,2026-04-08 16:18:16.683857+00:00,,,,,,,2026-04-08 16:15:10.426329+00:00,Security,,,,pizza,,,,,,12041
4688,10760,,2026-04-08 16:18:17.142128+00:00,,,0x00000000000002e4,,,,,Security,,,,NORMALVM$,NORMALVM$,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,,C:\Windows\System32\services.exe,,12042
4688,10761,,2026-04-08 16:18:17.905609+00:00,,,0x00000000000002e4,,,,,Security,,,,NORMALVM$,NORMALVM$,C:\WINDOWS\system32\sppsvc.exe,,C:\Windows\System32\services.exe,,12043
4624,10762,,2026-04-08 16:18:21.590408+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,12044
4672,10763,,2026-04-08 16:18:21.590414+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,12045
4688,10764,,2026-04-08 16:18:21.592083+00:00,,,0x00000000000002e4,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BITS,,C:\Windows\System32\services.exe,,12046
4688,10765,,2026-04-08 16:18:22.499878+00:00,,,0x00000000000002e4,,,,,Security,,,,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,,C:\Windows\System32\services.exe,,12047
900,338,,2026-04-08 16:18:22.637825+00:00,,,,,,,,Appiclation,,,,,,,,,,12048
4624,10766,,2026-04-08 16:18:22.660767+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,12049
4672,10767,,2026-04-08 16:18:22.660774+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,12050
4688,10768,,2026-04-08 16:18:22.662086+00:00,,,0x00000000000002e4,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\system32\svchost.exe -k whesvc -p -s whesvc,,C:\Windows\System32\services.exe,,12051
16394,339,,2026-04-08 16:18:22.974720+00:00,,,,,,,,Appiclation,,,,,,,,,,12052
7040,947,,2026-04-08 16:18:22.979620+00:00,,,,,,,,System,,,,,,,,,,12053
4673,10769,,2026-04-08 16:18:23.041410+00:00,,,0x00000000000002ec,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,12054
4673,10770,,2026-04-08 16:18:23.045200+00:00,,,0x00000000000002ec,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,12055
4673,10771,,2026-04-08 16:18:23.045280+00:00,,,0x00000000000002ec,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,12056
4688,10772,,2026-04-08 16:18:23.127254+00:00,,,0x00000000000002e4,,,,,Security,,,,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s wscsvc,,C:\Windows\System32\services.exe,,12057
4688,10773,,2026-04-08 16:18:23.321518+00:00,,,0x0000000000000364,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\system32\wbem\wmiprvse.exe -Embedding,,C:\Windows\System32\svchost.exe,,12058
10016,948,,2026-04-08 16:18:24.420721+00:00,,,,,,,,System,,,,,,,,,,12059
10016,949,,2026-04-08 16:18:24.431870+00:00,,,,,,,,System,,,,,,,,,,12060
10016,950,,2026-04-08 16:18:24.436165+00:00,,,,,,,,System,,,,,,,,,,12061
