EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName
6,454,,2026-04-01 17:17:38.369730+00:00,,,,,,,,System,,,,,,,,,
6,455,,2026-04-01 17:17:38.370670+00:00,,,,,,,,System,,,,,,,,,
98,456,,2026-04-01 17:17:38.936409+00:00,,,,,,,,System,,,,,,,,,
6,457,,2026-04-01 17:17:39.043884+00:00,,,,,,,,System,,,,,,,,,
6,458,,2026-04-01 17:17:39.149109+00:00,,,,,,,,System,,,,,,,,,
41,459,,2026-04-01 17:17:39.178144+00:00,,,,,,,,System,,,,,,,,,
4688,2893,,2026-04-01 17:17:39.184633+00:00,,,0x0000000000000004,,,,,Security,,,,-,-,,,,
4696,2894,,2026-04-01 17:17:39.185272+00:00,,,0x0000000000000004,,,,,Security,,,,-,-,,,,
4826,2895,,2026-04-01 17:17:39.185276+00:00,,,,,,,,Security,,,,-,,,,,
4688,2896,,2026-04-01 17:17:39.185278+00:00,,,0x0000000000000004,,,,,Security,,,,-,-,,,,
172,460,,2026-04-01 17:17:39.192188+00:00,,,,6.0,,,,System,,,,,,,,,
55,461,,2026-04-01 17:17:39.403511+00:00,,,,,,,,System,,,,,,,,,
32,462,,2026-04-01 17:17:39.681103+00:00,,,,,,,,System,,,,,,,,,
4688,2897,,2026-04-01 17:17:40.011488+00:00,,,0x0000000000000174,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
98,463,,2026-04-01 17:17:40.191269+00:00,,,,,,,,System,,,,,,,,,
24,464,,2026-04-01 17:17:40.282434+00:00,,,,,,,,System,,,,,,,,,
4688,2898,,2026-04-01 17:17:40.320972+00:00,,,0x0000000000000174,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
4688,2899,,2026-04-01 17:17:40.411430+00:00,,,0x0000000000000200,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,
