EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,Suspicious,summary
98,630,,2026-04-01 18:09:08.109402+00:00,,,,,,,,System,,,,,,,,,,6020,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
24,631,,2026-04-01 18:09:08.356510+00:00,,,,,,,,System,,,,,,,,,,6021,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
4688,5822,,2026-04-01 18:09:08.397209+00:00,,,0x0000000000000188,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,,6022,0,No,Process creation by smss.exe is a normal part of Windows operations.
4688,5823,,2026-04-01 18:09:08.519550+00:00,,,0x0000000000000200,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,,6023,0,No,Process creation by smss.exe is a normal part of Windows operations.
4688,5824,,2026-04-01 18:09:08.648693+00:00,,,0x0000000000000188,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,,6024,0,No,Process creation by smss.exe is a normal part of Windows operations.
4688,5825,,2026-04-01 18:09:08.652809+00:00,,,0x0000000000000200,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,,6025,0,No,Process creation by smss.exe is a normal part of Windows operations.
4688,5826,,2026-04-01 18:09:08.663967+00:00,,,0x0000000000000258,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,,6026,0,No,Process creation by smss.exe is a normal part of Windows operations.
4688,5827,,2026-04-01 18:09:08.689308+00:00,,,0x0000000000000258,,,,,Security,,,,-,-,,,C:\Windows\System32\smss.exe,,6027,0,No,Process creation by smss.exe is a normal part of Windows operations.
19,632,,2026-04-01 18:09:08.755114+00:00,,,,,,,,System,,,,,,,,,,6028,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
25,633,,2026-04-01 18:09:08.755142+00:00,,,,,,,,System,,,,,,,,,,6029,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
23,634,,2026-04-01 18:09:08.756359+00:00,,,,,,,,System,,,,,,,,,,6030,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
4688,5828,,2026-04-01 18:09:08.851265+00:00,,,0x0000000000000260,,,,,Security,,,,-,-,,,C:\Windows\System32\wininit.exe,,6031,0,No,Process creation by wininit.exe is a normal part of Windows operations.
14,635,,2026-04-01 18:09:08.923510+00:00,,,,,,,,System,,,,,,,,,,6032,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
12,636,,2026-04-01 18:09:08.926786+00:00,,,,,,,,System,,,,,,,,,,6033,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
4688,5829,,2026-04-01 18:09:08.931372+00:00,,,0x0000000000000260,,,,,Security,,,,-,-,,,C:\Windows\System32\wininit.exe,,6034,0,No,Process creation by wininit.exe is a normal part of Windows operations.
6156,637,,2026-04-01 18:09:09.060200+00:00,,,,,,,,System,,,,,,,,,,6035,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
6417,5830,,2026-04-01 18:09:09.091024+00:00,,,0x00000000000002e8,,,,,Security,,,,,,,C:\Windows\System32\lsass.exe,,,6036,0,No,Process creation by lsass.exe is a normal part of Windows operations.
4608,5831,,2026-04-01 18:09:09.096796+00:00,,,,,,,,Security,,,,,,,,,,6037,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
4624,5832,,2026-04-01 18:09:09.107574+00:00,,,0x0000000000000004,,,,,Security,,-,-,-,SYSTEM,,,,-,6038,0,No,Log indicates a normal system login by SYSTEM account.
4902,5833,,2026-04-01 18:09:09.399136+00:00,,,,,,,,Security,,,,,,,,,,6039,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
16962,638,,2026-04-01 18:09:09.406574+00:00,,,,,,,,System,,,,,,,,,,6040,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
16977,639,,2026-04-01 18:09:09.423288+00:00,,,,,,,,System,,,,,,,,,,6041,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
16983,640,,2026-04-01 18:09:09.423292+00:00,,,,,,,,System,,,,,,,,,,6042,0,No,"Log lacks details, typical of a placeholder or system heartbeat."
4648,5834,,2026-04-01 18:09:09.502016+00:00,,,0x0000000000000260,,,,,Security,,,-,NORMALVM$,UMFD-0,,C:\Windows\System32\wininit.exe,,,6043,0,No,Process creation by wininit.exe for UMFD-0 is normal in Windows.
4624,5835,,2026-04-01 18:09:09.502037+00:00,,,0x0000000000000260,,,,,Security,,Negotiate,-,NORMALVM$,UMFD-0,,C:\Windows\System32\wininit.exe,,-,6044,0,No,Process creation by wininit.exe for UMFD-0 is normal in Windows.
4648,5836,,2026-04-01 18:09:09.504009+00:00,,,0x0000000000000298,,,,,Security,,,-,NORMALVM$,UMFD-1,,C:\Windows\System32\winlogon.exe,,,6045,0,No,Process creation by winlogon.exe for UMFD-1 is normal in Windows.
4624,5837,,2026-04-01 18:09:09.504023+00:00,,,0x0000000000000298,,,,,Security,,Negotiate,-,NORMALVM$,UMFD-1,,C:\Windows\System32\winlogon.exe,,-,6046,0,No,Process creation by winlogon.exe for UMFD-1 is normal in Windows.
4624,5838,,2026-04-01 18:09:09.525976+00:00,,,0x00000000000002e0,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,6047,0,No,Process creation by services.exe for SYSTEM is normal in Windows.
4672,5839,,2026-04-01 18:09:09.525980+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,6048,0,No,Log indicates a normal system login by SYSTEM account.
4624,5840,,2026-04-01 18:09:09.869740+00:00,,,0x00000000000002e0,,,,,Security,,Negotiate,-,NORMALVM$,NETWORK SERVICE,,C:\Windows\System32\services.exe,,-,6049,0,No,Process creation by services.exe for NETWORK SERVICE is normal in Windows.
4672,5841,,2026-04-01 18:09:09.869743+00:00,,,,,,,,Security,,,,NETWORK SERVICE,,,,,,6050,0,No,Log indicates a normal system login by NETWORK SERVICE account.
4624,5842,,2026-04-01 18:09:10.032185+00:00,,,0x00000000000002e0,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,6051,0,No,Process creation by services.exe for SYSTEM is normal in Windows.
4672,5843,,2026-04-01 18:09:10.032190+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,6052,0,No,Log indicates a normal system login by SYSTEM account.
4648,5844,,2026-04-01 18:09:10.208149+00:00,,,0x0000000000000298,,,,,Security,,,-,NORMALVM$,DWM-1,,C:\Windows\System32\winlogon.exe,,,6053,0,No,Process creation by winlogon.exe for DWM-1 is normal in Windows.
4624,5845,,2026-04-01 18:09:10.208179+00:00,,,0x0000000000000298,,,,,Security,,Negotiate,-,NORMALVM$,DWM-1,,C:\Windows\System32\winlogon.exe,,-,6054,0,No,Process creation by winlogon.exe for DWM-1 is normal in Windows.
4624,5846,,2026-04-01 18:09:10.208189+00:00,,,0x0000000000000298,,,,,Security,,Negotiate,-,NORMALVM$,DWM-1,,C:\Windows\System32\winlogon.exe,,-,6055,0,No,Process creation by winlogon.exe for DWM-1 is normal in Windows.
4672,5847,,2026-04-01 18:09:10.208193+00:00,,,,,,,,Security,,,,DWM-1,,,,,,6056,0,No,Log indicates a normal system login by DWM-1 account.
4672,5848,,2026-04-01 18:09:10.208195+00:00,,,,,,,,Security,,,,DWM-1,,,,,,6057,0,No,Log indicates a normal system login by DWM-1 account.
4624,5849,,2026-04-01 18:09:10.499071+00:00,,,0x00000000000002e0,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,6058,0,No,Process creation by services.exe for SYSTEM is normal in Windows.
4672,5850,,2026-04-01 18:09:10.499077+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,6059,0,No,Log indicates a normal system login by SYSTEM account.
4624,5851,,2026-04-01 18:09:10.508080+00:00,,,0x00000000000002e0,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,6060,0,No,Process creation by services.exe for SYSTEM is normal in Windows.
4672,5852,,2026-04-01 18:09:10.508083+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,6061,0,No,Log indicates a normal system login by SYSTEM account.
4624,5853,,2026-04-01 18:09:10.563929+00:00,,,0x00000000000002e0,,,,,Security,,Negotiate,-,NORMALVM$,LOCAL SERVICE,,C:\Windows\System32\services.exe,,-,6062,0,No,Process creation by services.exe for LOCAL SERVICE is normal in Windows.
