EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,summary
5379,4340,,2026-04-01 17:20:39.701025+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4410,0,Normal system activity; missing details and no suspicious indicators.
5379,4341,,2026-04-01 17:20:39.705061+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4411,0,Normal system activity; missing details and no suspicious indicators.
5379,4342,,2026-04-01 17:20:39.705317+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4412,0,Normal system activity; missing details and no suspicious indicators.
5379,4343,,2026-04-01 17:20:39.727022+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4413,0,Normal system activity; missing details and no suspicious indicators.
5379,4344,,2026-04-01 17:20:39.727276+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4414,0,Normal system activity; missing details and no suspicious indicators.
5379,4345,,2026-04-01 17:20:39.727516+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4415,0,Normal system activity; missing details and no suspicious indicators.
5379,4346,,2026-04-01 17:20:39.727640+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4416,0,Normal system activity; missing details and no suspicious indicators.
5379,4347,,2026-04-01 17:20:39.727774+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4417,0,Normal system activity; missing details and no suspicious indicators.
5379,4348,,2026-04-01 17:20:39.727850+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4418,0,Normal system activity; missing details and no suspicious indicators.
5379,4349,,2026-04-01 17:20:39.727959+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4419,0,Normal system activity; missing details and no suspicious indicators.
5379,4350,,2026-04-01 17:20:39.728067+00:00,,,,,,,2026-04-01 17:17:51.206451+00:00,Security,,,,pizza,,,,,,4420,0,Normal system activity; missing details and no suspicious indicators.
