EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,summary
4672,560,,2026-04-01 16:20:51.913794+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,280,0,Normal system activity; SYSTEM user in Security source with no specific details.
0,55,,2026-04-01 16:21:11.266569+00:00,,,,,,,,Appiclation,,,,,,,,,,281,0,Normal system activity; no specific details provided in the log.
16384,56,,2026-04-01 16:21:28.805496+00:00,,,,,,,,Appiclation,,,,,,,,,,282,0,Normal system activity; no specific details provided in the log.
43,297,,2026-04-01 16:21:39.861605+00:00,,,,,,,,System,,,,,,,,,,283,0,Normal system activity; no specific details provided in the log.
7040,298,,2026-04-01 16:21:40.885138+00:00,,,,,,,,System,,,,,,,,,,284,0,Normal system activity; no specific details provided in the log.
7040,299,,2026-04-01 16:21:42.610315+00:00,,,,,,,,System,,,,,,,,,,285,0,Normal system activity; no specific details provided in the log.
4907,561,,2026-04-01 16:21:51.996244+00:00,,,0x0000000000000ac4,,,,,Security,,,,WIN-2RR949GCCSV$,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,286,0,Normal system activity; TiWorker.exe running from a standard system directory.
4907,562,,2026-04-01 16:21:51.997320+00:00,,,0x0000000000000ac4,,,,,Security,,,,WIN-2RR949GCCSV$,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,287,0,Normal system activity; TiWorker.exe running from a standard system directory.
4907,563,,2026-04-01 16:21:52.030958+00:00,,,0x0000000000000ac4,,,,,Security,,,,WIN-2RR949GCCSV$,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,288,0,Normal system activity; TiWorker.exe running from a standard system directory.
4907,564,,2026-04-01 16:21:52.042624+00:00,,,0x0000000000000ac4,,,,,Security,,,,WIN-2RR949GCCSV$,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,289,0,Normal system activity; TiWorker.exe running from a standard system directory.
4907,565,,2026-04-01 16:21:52.972462+00:00,,,0x0000000000000ac4,,,,,Security,,,,WIN-2RR949GCCSV$,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,290,0,Normal system activity; TiWorker.exe running from a standard system directory.
4907,566,,2026-04-01 16:21:52.973940+00:00,,,0x0000000000000ac4,,,,,Security,,,,WIN-2RR949GCCSV$,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,291,0,Normal system activity; TiWorker.exe running from a standard system directory.
4907,567,,2026-04-01 16:21:53.113480+00:00,,,0x0000000000000ac4,,,,,Security,,,,WIN-2RR949GCCSV$,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,292,0,Normal system activity; TiWorker.exe running from a standard system directory.
4907,568,,2026-04-01 16:21:53.115070+00:00,,,0x0000000000000ac4,,,,,Security,,,,WIN-2RR949GCCSV$,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,293,0,Normal system activity; TiWorker.exe running from a standard system directory.
4907,569,,2026-04-01 16:21:53.132895+00:00,,,0x0000000000000ac4,,,,,Security,,,,WIN-2RR949GCCSV$,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,294,0,Normal system activity; TiWorker.exe running from a standard system directory.
4907,570,,2026-04-01 16:21:53.149933+00:00,,,0x0000000000000ac4,,,,,Security,,,,WIN-2RR949GCCSV$,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8035_none_a54f1c79772e807e\TiWorker.exe,,,295,0,Normal system activity; TiWorker.exe running from a standard system directory.
7040,300,,2026-04-01 16:21:54.105335+00:00,,,,,,,,System,,,,,,,,,,296,0,Normal system activity; no specific details provided in the log.
7040,301,,2026-04-01 16:21:56.313662+00:00,,,,,,,,System,,,,,,,,,,297,0,Normal system activity; no specific details provided in the log.
16394,57,,2026-04-01 16:22:00.163301+00:00,,,,,,,,Appiclation,,,,,,,,,,298,0,Normal system activity; no specific details provided in the log.
