EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,summary
5379,5565,,2026-04-01 17:27:38.544733+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5740,0,Normal system activity; missing details and no suspicious indicators.
5379,5566,,2026-04-01 17:27:38.544888+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5741,0,Normal system activity; missing details and no suspicious indicators.
5379,5567,,2026-04-01 17:27:38.546261+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5742,0,Normal system activity; missing details and no suspicious indicators.
5379,5568,,2026-04-01 17:27:38.546648+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5743,0,Normal system activity; missing details and no suspicious indicators.
5379,5569,,2026-04-01 17:27:38.582846+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5744,0,Normal system activity; missing details and no suspicious indicators.
5379,5570,,2026-04-01 17:27:38.583019+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5745,0,Normal system activity; missing details and no suspicious indicators.
5379,5571,,2026-04-01 17:27:38.583155+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5746,0,Normal system activity; missing details and no suspicious indicators.
5379,5572,,2026-04-01 17:27:38.583344+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5747,0,Normal system activity; missing details and no suspicious indicators.
5379,5573,,2026-04-01 17:27:38.583502+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5748,0,Normal system activity; missing details and no suspicious indicators.
5379,5574,,2026-04-01 17:27:38.583593+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5749,0,Normal system activity; missing details and no suspicious indicators.
5379,5575,,2026-04-01 17:27:38.583694+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5750,0,Normal system activity; missing details and no suspicious indicators.
5379,5576,,2026-04-01 17:27:38.583771+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5751,0,Normal system activity; missing details and no suspicious indicators.
5379,5577,,2026-04-01 17:27:38.583864+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5752,0,Normal system activity; missing details and no suspicious indicators.
5379,5578,,2026-04-01 17:27:38.583933+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5753,0,Normal system activity; missing details and no suspicious indicators.
5379,5579,,2026-04-01 17:27:38.584026+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5754,0,Normal system activity; missing details and no suspicious indicators.
5379,5580,,2026-04-01 17:27:38.584095+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5755,0,Normal system activity; missing details and no suspicious indicators.
5379,5581,,2026-04-01 17:27:38.584192+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5756,0,Normal system activity; missing details and no suspicious indicators.
5379,5582,,2026-04-01 17:27:38.584332+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5757,0,Normal system activity; missing details and no suspicious indicators.
4624,5583,,2026-04-01 17:27:52.488941+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,5758,0,Normal system activity; missing details and no suspicious indicators.
4672,5584,,2026-04-01 17:27:52.488947+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,5759,0,Normal system activity; missing details and no suspicious indicators.
4624,5585,,2026-04-01 17:27:52.491402+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,5760,0,Normal system activity; missing details and no suspicious indicators.
4672,5586,,2026-04-01 17:27:52.491404+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,5761,0,Normal system activity; missing details and no suspicious indicators.
4624,5587,,2026-04-01 17:27:52.491919+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,5762,0,Normal system activity; missing details and no suspicious indicators.
4672,5588,,2026-04-01 17:27:52.491922+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,5763,0,Normal system activity; missing details and no suspicious indicators.
4624,5589,,2026-04-01 17:27:52.497370+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,5764,0,Normal system activity; missing details and no suspicious indicators.
4672,5590,,2026-04-01 17:27:52.497374+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,5765,0,Normal system activity; missing details and no suspicious indicators.
4624,5591,,2026-04-01 17:27:52.502176+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,5766,0,Normal system activity; missing details and no suspicious indicators.
4672,5592,,2026-04-01 17:27:52.502182+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,5767,0,Normal system activity; missing details and no suspicious indicators.
4624,5593,,2026-04-01 17:27:52.507288+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,5768,0,Normal system activity; missing details and no suspicious indicators.
4672,5594,,2026-04-01 17:27:52.507292+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,5769,0,Normal system activity; missing details and no suspicious indicators.
4624,5595,,2026-04-01 17:27:52.591837+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,5770,0,Normal system activity; missing details and no suspicious indicators.
4672,5596,,2026-04-01 17:27:52.591841+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,5771,0,Normal system activity; missing details and no suspicious indicators.
4799,5597,,2026-04-01 17:27:54.877350+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,pizza,Administrators,,,,,5772,0,Normal system activity; missing details and no suspicious indicators.
