EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,Suspicious,summary
4672,7519,,2026-04-08 15:33:59.399294+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,8540,0,No,"Normal system security event with SYSTEM user, no suspicious activity indicated."
86,263,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),2026-04-08 15:34:01.243790+00:00,,,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Wed, 08 Apr 2026 15:34:31 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: d6923725-02db-44fb-8c86-2b375300ea1a
",,Appiclation,,,,,,,,,,8541,4,No,"HTTP 404 error while accessing a URL, low risk but needs review for potential misconfiguration."
1025,761,,2026-04-08 15:34:01.278645+00:00,,,,,,,,System,,,,,,,,,,8542,0,No,"Generic system event with no specific details provided, normal activity."
4624,7520,,2026-04-08 15:34:01.923462+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,8543,0,No,"Normal login event from NORMALVM$ to SYSTEM, using services.exe, typical system operation."
4672,7521,,2026-04-08 15:34:01.923466+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,8544,0,No,"Normal system security event with SYSTEM user, no suspicious activity indicated."
86,264,Not found (404). 0x80190194 (-2145844844 HTTP_E_STATUS_NOT_FOUND),2026-04-08 15:34:13.987068+00:00,,,,,,"GetCACaps
GetCACaps: Not Found
{""Message"":""The authority \""vmw-keyid-4ee141457063b21f90e0af375a94b4f3b20f36e6.microsoftaik.azure.net\"" does not exist.""}
HTTP/1.1 404 Not Found
Date: Wed, 08 Apr 2026 15:34:39 GMT
Content-Length: 121
Content-Type: application/json; charset=utf-8
X-Content-Type-Options: nosniff
Strict-Transport-Security: max-age=31536000;includeSubDomains
x-ms-request-id: c337f986-eb51-4cab-b55f-b587c69e0e1b
",,Appiclation,,,,,,,,,,8545,4,No,"Repeated HTTP 404 error for the same URL as previous, low risk but review needed."
11,762,,2026-04-08 15:34:23.068884+00:00,,,,,,,,System,,,,,,,,,,8546,0,No,"Generic system event with no specific details provided, normal activity."
11,763,,2026-04-08 15:34:23.069044+00:00,,,,,,,,System,,,,,,,,,,8547,0,No,"Generic system event with no specific details provided, normal activity."
5379,7522,,2026-04-08 15:34:23.272835+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8548,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7523,,2026-04-08 15:34:23.274603+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8549,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7524,,2026-04-08 15:34:23.274652+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8550,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7525,,2026-04-08 15:34:23.279888+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8551,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7526,,2026-04-08 15:34:23.281366+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8552,0,No,"Security event involving user 'pizza', no suspicious details provided."
4624,7527,,2026-04-08 15:34:23.302534+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,8553,0,No,"Normal login event from NORMALVM$ to SYSTEM, using services.exe, typical system operation."
4672,7528,,2026-04-08 15:34:23.302538+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,8554,0,No,"Normal system security event with SYSTEM user, no suspicious activity indicated."
5379,7529,,2026-04-08 15:34:23.534651+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8555,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7530,,2026-04-08 15:34:23.534903+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8556,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7531,,2026-04-08 15:34:23.535120+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8557,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7532,,2026-04-08 15:34:23.535233+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8558,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7533,,2026-04-08 15:34:23.535421+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8559,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7534,,2026-04-08 15:34:23.537773+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8560,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7535,,2026-04-08 15:34:23.538090+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8561,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7536,,2026-04-08 15:34:23.538227+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8562,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7537,,2026-04-08 15:34:23.538403+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8563,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7538,,2026-04-08 15:34:23.538532+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8564,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7539,,2026-04-08 15:34:23.538691+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8565,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7540,,2026-04-08 15:34:23.538807+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8566,0,No,"Security event involving user 'pizza', no suspicious details provided."
5379,7541,,2026-04-08 15:34:23.538975+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8567,0,No,"Security event involving user 'pizza', no suspicious details provided."
