EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,summary
5379,7451,,2026-04-08 15:33:54.168528+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8470,0,Normal activity; missing details with no specific suspicious indicators.
5379,7452,,2026-04-08 15:33:54.168819+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8471,0,Normal activity; missing details with no specific suspicious indicators.
5379,7453,,2026-04-08 15:33:54.189116+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8472,0,Normal activity; missing details with no specific suspicious indicators.
5379,7454,,2026-04-08 15:33:54.189249+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8473,0,Normal activity; missing details with no specific suspicious indicators.
5379,7455,,2026-04-08 15:33:54.189472+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8474,0,Normal activity; missing details with no specific suspicious indicators.
5379,7456,,2026-04-08 15:33:54.189575+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8475,0,Normal activity; missing details with no specific suspicious indicators.
5379,7457,,2026-04-08 15:33:54.189699+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8476,0,Normal activity; missing details with no specific suspicious indicators.
5379,7458,,2026-04-08 15:33:54.189829+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8477,0,Normal activity; missing details with no specific suspicious indicators.
5379,7459,,2026-04-08 15:33:54.189980+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8478,0,Normal activity; missing details with no specific suspicious indicators.
5379,7460,,2026-04-08 15:33:54.190058+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8479,0,Normal activity; missing details with no specific suspicious indicators.
5379,7461,,2026-04-08 15:33:54.190159+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8480,0,Normal activity; missing details with no specific suspicious indicators.
5379,7462,,2026-04-08 15:33:54.190231+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8481,0,Normal activity; missing details with no specific suspicious indicators.
5379,7463,,2026-04-08 15:33:54.190331+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8482,0,Normal activity; missing details with no specific suspicious indicators.
5379,7464,,2026-04-08 15:33:54.190477+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8483,0,Normal activity; missing details with no specific suspicious indicators.
5379,7465,,2026-04-08 15:33:54.190580+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8484,0,Normal activity; missing details with no specific suspicious indicators.
5379,7466,,2026-04-08 15:33:54.194517+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8485,0,Normal activity; missing details with no specific suspicious indicators.
5379,7467,,2026-04-08 15:33:54.194923+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8486,0,Normal activity; missing details with no specific suspicious indicators.
5379,7468,,2026-04-08 15:33:54.195072+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8487,0,Normal activity; missing details with no specific suspicious indicators.
5379,7469,,2026-04-08 15:33:54.195192+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8488,0,Normal activity; missing details with no specific suspicious indicators.
5379,7470,,2026-04-08 15:33:54.195330+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8489,0,Normal activity; missing details with no specific suspicious indicators.
5379,7471,,2026-04-08 15:33:54.195410+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8490,0,Normal activity; missing details with no specific suspicious indicators.
5379,7472,,2026-04-08 15:33:54.195585+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,8491,0,Normal activity; missing details with no specific suspicious indicators.
