EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,summary
5379,791,,2026-04-01 16:43:51.629562+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,700,0,Normal system activity; no specific details provided.
5379,792,,2026-04-01 16:43:51.631111+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,defaultuser0,,,,,,701,0,Normal system activity; no specific details provided.
5379,793,,2026-04-01 16:43:51.631338+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,defaultuser0,,,,,,702,0,Normal system activity; no specific details provided.
5379,794,,2026-04-01 16:43:51.631382+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,defaultuser0,,,,,,703,0,Normal system activity; no specific details provided.
5379,795,,2026-04-01 16:43:51.632219+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,defaultuser0,,,,,,704,0,Normal system activity; no specific details provided.
5379,796,,2026-04-01 16:43:51.632265+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,defaultuser0,,,,,,705,0,Normal system activity; no specific details provided.
5379,797,,2026-04-01 16:43:51.632767+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,defaultuser0,,,,,,706,0,Normal system activity; no specific details provided.
5379,798,,2026-04-01 16:43:52.555796+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,defaultuser0,,,,,,707,0,Normal system activity; no specific details provided.
5379,799,,2026-04-01 16:43:52.561436+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,defaultuser0,,,,,,708,0,Normal system activity; no specific details provided.
5379,800,,2026-04-01 16:43:52.573946+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,defaultuser0,,,,,,709,0,Normal system activity; no specific details provided.
5379,801,,2026-04-01 16:43:52.574001+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,defaultuser0,,,,,,710,0,Normal system activity; no specific details provided.
16394,121,,2026-04-01 16:43:55.442039+00:00,,,,,,,,Appiclation,,,,,,,,,,711,0,Normal system activity; no specific details provided.
0,122,,2026-04-01 16:44:02.375448+00:00,,,,,,,,Appiclation,,,,,,,,,,712,0,Normal system activity; no specific details provided.
4624,802,,2026-04-01 16:44:02.905792+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,713,0,Normal system activity; services.exe is a standard Windows process.
4672,803,,2026-04-01 16:44:02.905796+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,714,0,Normal system activity; no specific details provided.
16384,123,,2026-04-01 16:44:25.803284+00:00,,,,,,,,Appiclation,,,,,,,,,,715,0,Normal system activity; no specific details provided.
0,124,,2026-04-01 16:45:02.557985+00:00,,,,,,,,Appiclation,,,,,,,,,,716,0,Normal system activity; no specific details provided.
0,125,,2026-04-01 16:46:02.399546+00:00,,,,,,,,Appiclation,,,,,,,,,,717,0,Normal system activity; no specific details provided.
4624,804,,2026-04-01 16:46:55.962854+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,718,0,Normal system activity; services.exe is a standard Windows process.
4672,805,,2026-04-01 16:46:55.962885+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,719,0,Normal system activity; no specific details provided.
5379,806,,2026-04-01 16:46:56.414209+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,720,0,Normal system activity; no specific details provided.
5379,807,,2026-04-01 16:46:56.414274+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,721,0,Normal system activity; no specific details provided.
5379,808,,2026-04-01 16:46:56.414648+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,722,0,Normal system activity; no specific details provided.
5379,809,,2026-04-01 16:46:56.693918+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,723,0,Normal system activity; no specific details provided.
5379,810,,2026-04-01 16:46:56.694216+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,724,0,Normal system activity; no specific details provided.
5379,811,,2026-04-01 16:46:56.698408+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,725,0,Normal system activity; no specific details provided.
5379,812,,2026-04-01 16:46:56.698503+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,726,0,Normal system activity; no specific details provided.
0,126,,2026-04-01 16:47:02.427088+00:00,,,,,,,,Appiclation,,,,,,,,,,727,0,Normal system activity; no specific details provided.
4728,813,,2026-04-01 16:47:57.238430+00:00,,,,,,,,Security,,,,NORMALVM$,,,,,,728,0,Normal system activity; no specific details provided.
4720,814,,2026-04-01 16:47:57.238894+00:00,,,,,,,,Security,,,,NORMALVM$,pizza,,,,,729,0,Normal system activity; no specific details provided.
4732,815,,2026-04-01 16:47:57.240011+00:00,,,,,,,,Security,,,,NORMALVM$,Users,,,,,730,0,Normal system activity; no specific details provided.
4732,816,,2026-04-01 16:47:57.240194+00:00,,,,,,,,Security,,,,NORMALVM$,Administrators,,,,,731,0,Normal system activity; no specific details provided.
4724,817,,2026-04-01 16:47:57.295542+00:00,,,,,,,,Security,,,,NORMALVM$,pizza,,,,,732,0,Normal system activity; no specific details provided.
4722,818,,2026-04-01 16:47:57.298208+00:00,,,,,,,,Security,,,,NORMALVM$,pizza,,,,,733,0,Normal system activity; no specific details provided.
4738,819,,2026-04-01 16:47:57.298225+00:00,,,,,,,,Security,,,,NORMALVM$,pizza,,,,,734,0,Normal system activity; no specific details provided.
4738,820,,2026-04-01 16:47:57.298326+00:00,,,,,,,,Security,,,,NORMALVM$,pizza,,,,,735,0,Normal system activity; no specific details provided.
5379,821,,2026-04-01 16:47:57.307333+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,736,0,Normal system activity; no specific details provided.
5379,822,,2026-04-01 16:47:57.307381+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,737,0,Normal system activity; no specific details provided.
5379,823,,2026-04-01 16:47:57.307411+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,738,0,Normal system activity; no specific details provided.
5379,824,,2026-04-01 16:47:57.698593+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,739,0,Normal system activity; no specific details provided.
5379,825,,2026-04-01 16:47:57.698643+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,NORMALVM$,,,,,,740,0,Normal system activity; no specific details provided.
