EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,summary
5379,5495,,2026-04-01 17:27:23.437401+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5670,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5496,,2026-04-01 17:27:23.437506+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5671,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5497,,2026-04-01 17:27:23.437613+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5672,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5498,,2026-04-01 17:27:23.437689+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5673,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5499,,2026-04-01 17:27:23.437803+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5674,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5500,,2026-04-01 17:27:23.437881+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5675,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5501,,2026-04-01 17:27:23.438013+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5676,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5502,,2026-04-01 17:27:23.438095+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5677,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5503,,2026-04-01 17:27:23.438200+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5678,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5504,,2026-04-01 17:27:23.438892+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5679,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5505,,2026-04-01 17:27:23.439064+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5680,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5506,,2026-04-01 17:27:23.455862+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5681,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5507,,2026-04-01 17:27:23.456053+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5682,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5508,,2026-04-01 17:27:23.456352+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5683,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5509,,2026-04-01 17:27:23.456476+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5684,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5510,,2026-04-01 17:27:23.456596+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5685,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5511,,2026-04-01 17:27:23.456696+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5686,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5512,,2026-04-01 17:27:23.456810+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5687,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5513,,2026-04-01 17:27:23.456888+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5688,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5514,,2026-04-01 17:27:23.456987+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5689,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5515,,2026-04-01 17:27:23.457064+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5690,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5516,,2026-04-01 17:27:23.457155+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5691,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5517,,2026-04-01 17:27:23.457226+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5692,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5518,,2026-04-01 17:27:23.457323+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5693,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5519,,2026-04-01 17:27:23.457403+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5694,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5520,,2026-04-01 17:27:34.966238+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5695,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5521,,2026-04-01 17:27:34.967169+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5696,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5522,,2026-04-01 17:27:34.967215+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5697,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5523,,2026-04-01 17:27:34.969357+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5698,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5524,,2026-04-01 17:27:34.970638+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5699,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5525,,2026-04-01 17:27:36.617811+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5700,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5526,,2026-04-01 17:27:36.618055+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5701,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5527,,2026-04-01 17:27:36.618250+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5702,0,Normal system activity; missing details with no indications of malicious behavior.
5379,5528,,2026-04-01 17:27:36.618349+00:00,,,,,,,2026-04-01 17:27:10.895744+00:00,Security,,,,pizza,,,,,,5703,0,Normal system activity; missing details with no indications of malicious behavior.
