EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,Suspicious,summary
15,312,,2026-04-08 16:11:23.517569+00:00,,,,,,,,Appiclation,,,,,,,,,,11060,0,No,"Log lacks specific details, appears to be a placeholder or incomplete entry."
4673,9883,,2026-04-08 16:11:48.992304+00:00,,,0x00000000000002f0,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,11061,2,No,"Normal operation of lsass.exe, a legitimate Windows process."
4688,9884,,2026-04-08 16:11:48.994732+00:00,,,0x0000000000000358,,,,,Security,,,,NORMALVM$,NORMALVM$,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,,C:\Windows\System32\svchost.exe,,11062,2,No,"Wmiprvse.exe is a standard Windows management process, initiated by svchost."
16384,313,,2026-04-08 16:11:49.617460+00:00,,,,,,,,Appiclation,,,,,,,,,,11063,0,No,"Log lacks specific details, appears to be a placeholder or incomplete entry."
4688,9885,,2026-04-08 16:12:14.904078+00:00,,,0x000000000000071c,,,,,Security,,,,NORMALVM$,-,"""C:\WINDOWS\system32\wermgr.exe"" -upload",,C:\Windows\System32\svchost.exe,,11064,2,No,"Wermgr.exe, the Windows Error Reporting Manager, is running a standard operation."
4688,9886,,2026-04-08 16:12:15.930506+00:00,,,0x000000000000071c,,,,,Security,,,,NORMALVM$,-,taskhostw.exe,,C:\Windows\System32\svchost.exe,,11065,2,No,Taskhostw.exe is a standard Windows Host Process.
4688,9887,,2026-04-08 16:13:17.521711+00:00,,,0x0000000000000a88,,,,,Security,,,,NORMALVM$,-,wmiadap.exe /F /T /R,,C:\Windows\System32\svchost.exe,,11066,2,No,"Wmiadap.exe is part of Windows Management Instrumentation, running a typical operation."
4688,9888,,2026-04-08 16:13:20.363007+00:00,,,0x00000000000013c4,,,,,Security,,,,NORMALVM$,-,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces",,C:\Windows\System32\svchost.exe,,11067,2,No,MoUsoCoreWorker.exe is a legitimate Windows Update process.
4624,9889,,2026-04-08 16:13:20.484159+00:00,,,0x00000000000002e8,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,11068,2,No,"Standard authentication process involving SYSTEM account, typical for Windows operations."
4672,9890,,2026-04-08 16:13:20.484165+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,11069,2,No,SYSTEM account performing typical privileged operations.
4688,9891,,2026-04-08 16:13:20.486254+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,,C:\Windows\System32\services.exe,,11070,2,No,Svchost.exe running a standard service related to Windows Update.
4673,9892,,2026-04-08 16:13:20.905506+00:00,,,0x00000000000002f0,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,11071,2,No,"Lsass.exe, a critical Windows security process, is operating normally."
4673,9893,,2026-04-08 16:13:20.918627+00:00,,,0x00000000000002f0,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,11072,2,No,"Lsass.exe, a critical Windows security process, is operating normally."
4688,9894,,2026-04-08 16:13:42.584394+00:00,,,0x000000000000071c,,,,,Security,,,,NORMALVM$,-,"""C:\WINDOWS\system32\dmclient.exe"" utcwnf",,C:\Windows\System32\svchost.exe,,11073,2,No,"Dmclient.exe, part of Windows Device Management, running a standard operation."
4688,9895,,2026-04-08 16:13:43.006664+00:00,,,0x0000000000000884,,,,,Security,,,,NORMALVM$,-,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,C:\Windows\System32\dmclient.exe,,11074,2,No,Conhost.exe supports console windows and is running a typical operation.
4688,9896,,2026-04-08 16:14:02.577494+00:00,,,0x000000000000071c,,,,,Security,,,,NORMALVM$,-,taskhostw.exe,,C:\Windows\System32\svchost.exe,,11075,2,No,Taskhostw.exe is a standard Windows Host Process.
