EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,summary
16,45,,2026-04-01 19:16:17.956383+00:00,,,,,,,,System,,,,,,,,,,6720,0,Normal system log with no specific details provided.
2005,46,,2026-04-01 19:16:18.105171+00:00,,,,,,,,System,,,,,,,,,,6721,0,Normal system log with no specific details provided.
16,47,,2026-04-01 19:16:18.552238+00:00,,,,,,,,System,,,,,,,,,,6722,0,Normal system log with no specific details provided.
4718,73,,2026-04-01 19:16:18.720411+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6723,0,Normal security log with no specific details provided.
4718,74,,2026-04-01 19:16:18.722746+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6724,0,Normal security log with no specific details provided.
4718,75,,2026-04-01 19:16:18.722748+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6725,0,Normal security log with no specific details provided.
4718,76,,2026-04-01 19:16:18.725214+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6726,0,Normal security log with no specific details provided.
4718,77,,2026-04-01 19:16:18.725216+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6727,0,Normal security log with no specific details provided.
4718,78,,2026-04-01 19:16:18.730228+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6728,0,Normal security log with no specific details provided.
4717,79,,2026-04-01 19:16:18.736149+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6729,0,Normal security log with no specific details provided.
4717,80,,2026-04-01 19:16:18.755789+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6730,0,Normal security log with no specific details provided.
4717,81,,2026-04-01 19:16:18.755791+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6731,0,Normal security log with no specific details provided.
4717,82,,2026-04-01 19:16:18.757730+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6732,0,Normal security log with no specific details provided.
4718,83,,2026-04-01 19:16:18.759354+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6733,0,Normal security log with no specific details provided.
4718,84,,2026-04-01 19:16:18.759356+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6734,0,Normal security log with no specific details provided.
4717,85,,2026-04-01 19:16:18.761473+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6735,0,Normal security log with no specific details provided.
4717,86,,2026-04-01 19:16:18.761475+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6736,0,Normal security log with no specific details provided.
4717,87,,2026-04-01 19:16:18.761477+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6737,0,Normal security log with no specific details provided.
4718,88,,2026-04-01 19:16:18.762342+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6738,0,Normal security log with no specific details provided.
4717,89,,2026-04-01 19:16:18.763535+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6739,0,Normal security log with no specific details provided.
4717,90,,2026-04-01 19:16:18.764681+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6740,0,Normal security log with no specific details provided.
4799,91,,2026-04-01 19:16:18.768469+00:00,,,,,,,,Security,C:\Windows\System32\services.exe,,,MINWINPC$,Users,,,,,6741,0,Normal security log with no specific details provided.
4732,92,,2026-04-01 19:16:18.768560+00:00,,,,,,,,Security,,,,MINWINPC$,Users,,,,,6742,0,Normal security log with no specific details provided.
4732,93,,2026-04-01 19:16:18.770046+00:00,,,,,,,,Security,,,,MINWINPC$,Users,,,,,6743,0,Normal security log with no specific details provided.
4739,94,,2026-04-01 19:16:18.772184+00:00,,,,,,,,Security,,,,MINWINPC$,,,,,,6744,0,Normal security log with no specific details provided.
16977,48,,2026-04-01 19:16:18.772192+00:00,,,,,,,,System,,,,,,,,,,6745,0,Normal system log with no specific details provided.
4725,95,,2026-04-01 19:16:18.772570+00:00,,,,,,,,Security,,,,MINWINPC$,Administrator,,,,,6746,0,Normal security log with no specific details provided.
4738,96,,2026-04-01 19:16:18.772581+00:00,,,,,,,,Security,,,,MINWINPC$,Administrator,,,,,6747,0,Normal security log with no specific details provided.
4725,97,,2026-04-01 19:16:18.772865+00:00,,,,,,,,Security,,,,MINWINPC$,Guest,,,,,6748,0,Normal security log with no specific details provided.
4738,98,,2026-04-01 19:16:18.772873+00:00,,,,,,,,Security,,,,MINWINPC$,Guest,,,,,6749,0,Normal security log with no specific details provided.
4624,99,,2026-04-01 19:16:19.220549+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,MINWINPC$,SYSTEM,,C:\Windows\System32\services.exe,,-,6750,0,Normal security log with no specific details provided.
4672,100,,2026-04-01 19:16:19.220552+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,6751,0,Normal security log with no specific details provided.
4624,101,,2026-04-01 19:16:19.220711+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,MINWINPC$,SYSTEM,,C:\Windows\System32\services.exe,,-,6752,0,Normal security log with no specific details provided.
4672,102,,2026-04-01 19:16:19.220715+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,6753,0,Normal security log with no specific details provided.
16,49,,2026-04-01 19:16:19.226418+00:00,,,,,,,,System,,,,,,,,,,6754,0,Normal system log with no specific details provided.
4624,103,,2026-04-01 19:16:19.237110+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,MINWINPC$,SYSTEM,,C:\Windows\System32\services.exe,,-,6755,0,Normal security log with no specific details provided.
4672,104,,2026-04-01 19:16:19.237114+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,6756,0,Normal security log with no specific details provided.
4624,105,,2026-04-01 19:16:19.303881+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,MINWINPC$,SYSTEM,,C:\Windows\System32\services.exe,,-,6757,0,Normal security log with no specific details provided.
4672,106,,2026-04-01 19:16:19.303886+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,6758,0,Normal security log with no specific details provided.
5379,107,,2026-04-01 19:16:19.428486+00:00,,,,,,,2026-04-01 19:16:19.237883+00:00,Security,,,,MINWINPC$,,,,,,6759,0,Normal security log with no specific details provided.
5379,108,,2026-04-01 19:16:19.428614+00:00,,,,,,,2026-04-01 19:16:19.237883+00:00,Security,,,,MINWINPC$,,,,,,6760,0,Normal security log with no specific details provided.
6,50,,2026-04-01 19:16:19.456142+00:00,,,,,,,,System,,,,,,,,,,6761,0,Normal system log with no specific details provided.
7023,51,,2026-04-01 19:16:19.532640+00:00,,,,,,,,System,,,,,,,,,,6762,0,Normal system log with no specific details provided.
4624,109,,2026-04-01 19:16:19.580603+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,MINWINPC$,SYSTEM,,C:\Windows\System32\services.exe,,-,6763,0,Normal security log with no specific details provided.
