EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,Suspicious,summary
10010,425,,2026-04-01 16:49:25.569931+00:00,,,,,,,,System,,,,,,,,,,1260,0,No,"Log lacks details, typical of a placeholder or system test entry."
4647,1337,,2026-04-01 16:49:29.064028+00:00,,,,,,,,Security,,,,,defaultuser0,,,,,1261,0,No,"User logout event for 'defaultuser0', normal activity."
6000,130,,2026-04-01 16:49:30.842255+00:00,,,,,,,,Appiclation,,,,,,,,,,1262,0,No,Generic application event with no specific details provided.
6000,131,,2026-04-01 16:49:30.890772+00:00,,,,,,,,Appiclation,,,,,,,,,,1263,0,No,Generic application event with no specific details provided.
7002,426,,2026-04-01 16:49:30.894333+00:00,,,,,,,,System,,,,,,,,,,1264,0,No,"System event with no specific details, likely routine."
4624,1338,,2026-04-01 16:49:30.927332+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,1265,2,No,"Normal login event from 'NORMALVM$' to 'SYSTEM', using 'services.exe'."
4672,1339,,2026-04-01 16:49:30.927338+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,1266,0,No,"Special privileges assigned to 'SYSTEM', typical for system operations."
4648,1340,,2026-04-01 16:49:31.221647+00:00,,,0x0000000000001418,,,,,Security,,,-,NORMALVM$,UMFD-2,,C:\Windows\System32\winlogon.exe,,,1267,2,No,Attempted login from 'NORMALVM$' to 'UMFD-2' using 'winlogon.exe'.
4624,1341,,2026-04-01 16:49:31.221722+00:00,,,0x0000000000001418,,,,,Security,,Negotiate,-,NORMALVM$,UMFD-2,,C:\Windows\System32\winlogon.exe,,-,1268,2,No,Successful login from 'NORMALVM$' to 'UMFD-2' using 'winlogon.exe'.
4648,1342,,2026-04-01 16:49:31.320541+00:00,,,0x0000000000001418,,,,,Security,,,-,NORMALVM$,DWM-2,,C:\Windows\System32\winlogon.exe,,,1269,2,No,Attempted login from 'NORMALVM$' to 'DWM-2' using 'winlogon.exe'.
4624,1343,,2026-04-01 16:49:31.320557+00:00,,,0x0000000000001418,,,,,Security,,Negotiate,-,NORMALVM$,DWM-2,,C:\Windows\System32\winlogon.exe,,-,1270,2,No,Successful login from 'NORMALVM$' to 'DWM-2' using 'winlogon.exe'.
4624,1344,,2026-04-01 16:49:31.320564+00:00,,,0x0000000000001418,,,,,Security,,Negotiate,-,NORMALVM$,DWM-2,,C:\Windows\System32\winlogon.exe,,-,1271,2,No,Successful login from 'NORMALVM$' to 'DWM-2' using 'winlogon.exe'.
4672,1345,,2026-04-01 16:49:31.320568+00:00,,,,,,,,Security,,,,DWM-2,,,,,,1272,0,No,"Special privileges assigned to 'DWM-2', typical for system operations."
4672,1346,,2026-04-01 16:49:31.320568+00:00,,,,,,,,Security,,,,DWM-2,,,,,,1273,0,No,"Special privileges assigned to 'DWM-2', typical for system operations."
4634,1347,,2026-04-01 16:49:31.390390+00:00,,,,,,,,Security,,,,,UMFD-1,,,,,1274,0,No,"User logout event for 'UMFD-1', normal activity."
4738,1348,,2026-04-01 16:49:32.069588+00:00,,,,,,,,Security,,,,NORMALVM$,pizza,,,,,1275,0,No,"User account 'pizza' modified, no additional suspicious details."
