EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,Suspicious,summary
24,259,,2026-04-01 16:17:45.135061+00:00,,,,,,,,System,,,,,,,,,,0,0,No,Normal system log with no specific details provided.
1,260,,2026-04-01 16:17:45.135176+00:00,,,,1.0,,,,System,,,,,,,\Device\HarddiskVolume3\Windows\System32\svchost.exe,,,1,0,No,"Normal system log with svchost.exe, a common system process."
4616,359,,2026-04-01 16:17:45.135418+00:00,,,0x00000000000005f8,,,,,Security,,,,LOCAL SERVICE,,,C:\Windows\System32\svchost.exe,,,2,0,No,Normal security log involving svchost.exe under LOCAL SERVICE account.
35,261,,2026-04-01 16:17:45.136377+00:00,,,,,,,,System,,,,,,,,,,3,0,No,Normal system log with no specific details provided.
24,262,,2026-04-01 16:17:45.136837+00:00,,,,,,,,System,,,,,,,,,,4,0,No,Normal system log with no specific details provided.
1,263,,2026-04-01 16:17:45.138052+00:00,,,,1.0,,,,System,,,,,,,\Device\HarddiskVolume3\Windows\System32\svchost.exe,,,5,0,No,"Normal system log with svchost.exe, a common system process."
4616,360,,2026-04-01 16:17:45.138172+00:00,,,0x00000000000005f8,,,,,Security,,,,LOCAL SERVICE,,,C:\Windows\System32\svchost.exe,,,6,0,No,Normal security log involving svchost.exe under LOCAL SERVICE account.
4624,361,,2026-04-01 16:17:45.205181+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,WIN-2RR949GCCSV$,SYSTEM,,C:\Windows\System32\services.exe,,-,7,0,No,"Normal security log with services.exe, a system process, under SYSTEM account."
4672,362,,2026-04-01 16:17:45.205185+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,8,0,No,Normal security log with SYSTEM account activity.
24,264,,2026-04-01 16:17:45.210051+00:00,,,,,,,,System,,,,,,,,,,9,0,No,Normal system log with no specific details provided.
1,265,,2026-04-01 16:17:45.210302+00:00,,,,1.0,,,,System,,,,,,,\Device\HarddiskVolume3\Windows\System32\svchost.exe,,,10,0,No,"Normal system log with svchost.exe, a common system process."
4616,363,,2026-04-01 16:17:45.213703+00:00,,,0x00000000000005f8,,,,,Security,,,,LOCAL SERVICE,,,C:\Windows\System32\svchost.exe,,,11,0,No,Normal security log involving svchost.exe under LOCAL SERVICE account.
1008,14,,2026-04-01 16:17:45.517582+00:00,,,,Full Index Reset,,,,Appiclation,,,,,,,,,,12,3,Yes,Full Index Reset in application log may indicate potential issues or maintenance.
