EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,summary
5379,9350,,2026-04-08 15:40:30.773733+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10430,0,Normal activity; missing details with no specific suspicious indicators.
5379,9351,,2026-04-08 15:40:30.773867+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10431,0,Normal activity; missing details with no specific suspicious indicators.
5379,9352,,2026-04-08 15:40:30.773960+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10432,0,Normal activity; missing details with no specific suspicious indicators.
5379,9353,,2026-04-08 15:40:30.774067+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10433,0,Normal activity; missing details with no specific suspicious indicators.
5379,9354,,2026-04-08 15:40:30.774218+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10434,0,Normal activity; missing details with no specific suspicious indicators.
5379,9355,,2026-04-08 15:40:30.781034+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10435,0,Normal activity; missing details with no specific suspicious indicators.
5379,9356,,2026-04-08 15:40:30.781200+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10436,0,Normal activity; missing details with no specific suspicious indicators.
5379,9357,,2026-04-08 15:40:30.781399+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10437,0,Normal activity; missing details with no specific suspicious indicators.
5379,9358,,2026-04-08 15:40:30.781500+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10438,0,Normal activity; missing details with no specific suspicious indicators.
5379,9359,,2026-04-08 15:40:30.781612+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10439,0,Normal activity; missing details with no specific suspicious indicators.
5379,9360,,2026-04-08 15:40:30.787758+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10440,0,Normal activity; missing details with no specific suspicious indicators.
5379,9361,,2026-04-08 15:40:30.787916+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10441,0,Normal activity; missing details with no specific suspicious indicators.
5379,9362,,2026-04-08 15:40:30.788048+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10442,0,Normal activity; missing details with no specific suspicious indicators.
5379,9363,,2026-04-08 15:40:30.788147+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10443,0,Normal activity; missing details with no specific suspicious indicators.
5379,9364,,2026-04-08 15:40:30.788248+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10444,0,Normal activity; missing details with no specific suspicious indicators.
5379,9365,,2026-04-08 15:40:30.788351+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10445,0,Normal activity; missing details with no specific suspicious indicators.
5379,9366,,2026-04-08 15:40:30.788446+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10446,0,Normal activity; missing details with no specific suspicious indicators.
5379,9367,,2026-04-08 15:40:30.788542+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10447,0,Normal activity; missing details with no specific suspicious indicators.
5379,9368,,2026-04-08 15:40:30.788635+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10448,0,Normal activity; missing details with no specific suspicious indicators.
5379,9369,,2026-04-08 15:40:30.788715+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10449,0,Normal activity; missing details with no specific suspicious indicators.
5379,9370,,2026-04-08 15:40:30.788898+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10450,0,Normal activity; missing details with no specific suspicious indicators.
5379,9371,,2026-04-08 15:40:30.789028+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10451,0,Normal activity; missing details with no specific suspicious indicators.
5379,9372,,2026-04-08 15:40:30.789145+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10452,0,Normal activity; missing details with no specific suspicious indicators.
5379,9373,,2026-04-08 15:40:30.789940+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10453,0,Normal activity; missing details with no specific suspicious indicators.
5379,9374,,2026-04-08 15:40:30.790125+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10454,0,Normal activity; missing details with no specific suspicious indicators.
5379,9375,,2026-04-08 15:40:30.832705+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10455,0,Normal activity; missing details with no specific suspicious indicators.
5379,9376,,2026-04-08 15:40:30.832991+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10456,0,Normal activity; missing details with no specific suspicious indicators.
5379,9377,,2026-04-08 15:40:30.833153+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10457,0,Normal activity; missing details with no specific suspicious indicators.
5379,9378,,2026-04-08 15:40:30.833248+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10458,0,Normal activity; missing details with no specific suspicious indicators.
5379,9379,,2026-04-08 15:40:30.833368+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10459,0,Normal activity; missing details with no specific suspicious indicators.
5379,9380,,2026-04-08 15:40:30.833450+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10460,0,Normal activity; missing details with no specific suspicious indicators.
5379,9381,,2026-04-08 15:40:30.833645+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,10461,0,Normal activity; missing details with no specific suspicious indicators.
