EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,Suspicious,summary
4624,2941,,2026-04-01 17:17:42.750345+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,2940,0,No,Normal system activity; services.exe is a standard Windows process.
4672,2942,,2026-04-01 17:17:42.750349+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,2941,0,No,Normal system activity; SYSTEM user granted special privileges.
4624,2943,,2026-04-01 17:17:42.762253+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,2942,0,No,Normal system activity; services.exe is a standard Windows process.
4672,2944,,2026-04-01 17:17:42.762257+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,2943,0,No,Normal system activity; SYSTEM user granted special privileges.
4624,2945,,2026-04-01 17:17:42.852840+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,2944,0,No,Normal system activity; services.exe is a standard Windows process.
4672,2946,,2026-04-01 17:17:42.852844+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,2945,0,No,Normal system activity; SYSTEM user granted special privileges.
1101,2892,,2026-04-01 17:17:42.921230+00:00,,,,,,,,Security,,,,,,,,,,2946,0,No,Normal system activity; no specific details provided.
4624,2947,,2026-04-01 17:17:43.024889+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,2947,0,No,Normal system activity; services.exe is a standard Windows process.
4672,2948,,2026-04-01 17:17:43.025087+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,2948,0,No,Normal system activity; SYSTEM user granted special privileges.
6008,448,,2026-04-01 17:17:43.033661+00:00,,,,,,,,System,,,,,,,,,,2949,0,No,Normal system activity; no specific details provided.
6009,449,,2026-04-01 17:17:43.090727+00:00,,,,,,,,System,,,,,,,,,,2950,0,No,Normal system activity; no specific details provided.
6005,450,,2026-04-01 17:17:43.091053+00:00,,,,,,,,System,,,,,,,,,,2951,0,No,Normal system activity; no specific details provided.
6013,451,,2026-04-01 17:17:43.091644+00:00,,,,,,,,System,,,,,,,,,,2952,0,No,Normal system activity; no specific details provided.
4799,2949,,2026-04-01 17:17:43.166128+00:00,,,,,,,,Security,C:\Windows\System32\svchost.exe,,,NORMALVM$,Administrators,,,,,2953,0,No,Normal system activity; svchost.exe is a standard Windows process.
4624,2950,,2026-04-01 17:17:43.659348+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,2954,0,No,Normal system activity; services.exe is a standard Windows process.
4672,2951,,2026-04-01 17:17:43.659355+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,2955,0,No,Normal system activity; SYSTEM user granted special privileges.
4798,2952,,2026-04-01 17:17:44.080647+00:00,,,,,,,,Security,C:\Windows\System32\LogonUI.exe,,,NORMALVM$,pizza,,,,,2956,0,No,Normal system activity; LogonUI.exe is a standard Windows process.
50036,485,,2026-04-01 17:17:44.158909+00:00,,,,,,,,System,,,,,,,,,,2957,0,No,Normal system activity; no specific details provided.
50103,486,,2026-04-01 17:17:44.159544+00:00,,,,,,,,System,,,,,,,,,,2958,0,No,Normal system activity; no specific details provided.
50036,487,,2026-04-01 17:17:44.159630+00:00,,,,,,,,System,,,,,,,,,,2959,0,No,Normal system activity; no specific details provided.
4624,2953,,2026-04-01 17:17:44.316893+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,2960,0,No,Normal system activity; services.exe is a standard Windows process.
4672,2954,,2026-04-01 17:17:44.316896+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,2961,0,No,Normal system activity; SYSTEM user granted special privileges.
51046,488,,2026-04-01 17:17:44.364109+00:00,,,,,,,,System,,,,,,,,,,2962,0,No,Normal system activity; no specific details provided.
4624,2955,,2026-04-01 17:17:44.697006+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,2963,0,No,Normal system activity; services.exe is a standard Windows process.
4672,2956,,2026-04-01 17:17:44.697010+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,2964,0,No,Normal system activity; SYSTEM user granted special privileges.
4624,2957,,2026-04-01 17:17:45.754671+00:00,,,0x00000000000002dc,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,2965,0,No,Normal system activity; services.exe is a standard Windows process.
4672,2958,,2026-04-01 17:17:45.754679+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,2966,0,No,Normal system activity; SYSTEM user granted special privileges.
112,489,,2026-04-01 17:17:45.890150+00:00,,,4.0,,,,,System,,,,,,,,,,2967,0,No,Normal system activity; no specific details provided.
112,490,,2026-04-01 17:17:45.890158+00:00,,,4.0,,,,,System,,,,,,,,,,2968,0,No,Normal system activity; no specific details provided.
112,491,,2026-04-01 17:17:45.890173+00:00,,,4.0,,,,,System,,,,,,,,,,2969,0,No,Normal system activity; no specific details provided.
112,492,,2026-04-01 17:17:45.890175+00:00,,,4.0,,,,,System,,,,,,,,,,2970,0,No,Normal system activity; no specific details provided.
112,493,,2026-04-01 17:17:45.890182+00:00,,,4.0,,,,,System,,,,,,,,,,2971,0,No,Normal system activity; no specific details provided.
112,494,,2026-04-01 17:17:45.890190+00:00,,,4.0,,,,,System,,,,,,,,,,2972,0,No,Normal system activity; no specific details provided.
112,495,,2026-04-01 17:17:45.890194+00:00,,,4.0,,,,,System,,,,,,,,,,2973,0,No,Normal system activity; no specific details provided.
112,496,,2026-04-01 17:17:45.890198+00:00,,,4.0,,,,,System,,,,,,,,,,2974,0,No,Normal system activity; no specific details provided.
