EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,Suspicious,summary
5379,994,,2026-04-01 16:48:03.308506+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,910,0,No,Normal process creation event with no suspicious details provided.
4799,995,,2026-04-01 16:48:04.858847+00:00,,,,,,,,Security,C:\Windows\System32\oobe\UserOOBEBroker.exe,,,pizza,Administrators,,,,,911,2,No,"UserOOBEBroker.exe is a standard Windows process, no suspicious activity indicated."
4624,996,,2026-04-01 16:48:05.779190+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,912,0,No,"Standard system login event for services.exe, typical system behavior."
4672,997,,2026-04-01 16:48:05.779194+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,913,0,No,"Normal system event with SYSTEM privileges, no additional suspicious details."
0,128,,2026-04-01 16:48:05.843029+00:00,,,,,,,,Appiclation,,,,,,,,,,914,0,No,"Log from 'Appiclation' source with no event details, likely a typo or non-critical error."
4798,998,,2026-04-01 16:48:10.372208+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,Administrator,,,,,915,2,No,"Taskhostw.exe is a legitimate Windows process, targeting Administrator is normal."
4798,999,,2026-04-01 16:48:10.372547+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,DefaultAccount,,,,,916,2,No,"Taskhostw.exe process targeting DefaultAccount, typical system behavior."
4798,1000,,2026-04-01 16:48:10.372881+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,defaultuser0,,,,,917,2,No,"Taskhostw.exe process targeting defaultuser0, normal system operation."
4798,1001,,2026-04-01 16:48:10.373241+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,Guest,,,,,918,2,No,"Taskhostw.exe process targeting Guest account, typical behavior in multi-user systems."
4798,1002,,2026-04-01 16:48:10.373569+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,pizza,,,,,919,2,No,"Taskhostw.exe process targeting user 'pizza', normal within operational context."
4798,1003,,2026-04-01 16:48:10.374832+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,Administrator,,,,,920,2,No,"Repeated taskhostw.exe process targeting Administrator, consistent with previous logs."
4798,1004,,2026-04-01 16:48:10.375111+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,DefaultAccount,,,,,921,2,No,"Taskhostw.exe process again targeting DefaultAccount, consistent behavior noted."
4798,1005,,2026-04-01 16:48:10.375467+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,defaultuser0,,,,,922,2,No,"Taskhostw.exe process targeting defaultuser0, no deviation from normal observed."
4798,1006,,2026-04-01 16:48:10.375750+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,Guest,,,,,923,2,No,"Taskhostw.exe process targeting Guest account, no unusual activity detected."
4798,1007,,2026-04-01 16:48:10.376057+00:00,,,,,,,,Security,C:\Windows\System32\taskhostw.exe,,,NORMALVM$,pizza,,,,,924,2,No,"Taskhostw.exe process targeting user 'pizza', consistent with system operations."
5379,1008,,2026-04-01 16:48:10.884724+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,925,0,No,Normal process creation event with no suspicious details provided.
5379,1009,,2026-04-01 16:48:10.885546+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,926,0,No,Normal process creation event with no suspicious details provided.
5379,1010,,2026-04-01 16:48:10.885593+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,927,0,No,Normal process creation event with no suspicious details provided.
5379,1011,,2026-04-01 16:48:10.888147+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,928,0,No,Normal process creation event with no suspicious details provided.
5379,1012,,2026-04-01 16:48:10.897383+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,929,0,No,Normal process creation event with no suspicious details provided.
4624,1013,,2026-04-01 16:48:11.327179+00:00,,,0x00000000000002e4,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,930,0,No,"Standard system login event for services.exe, typical system behavior."
4672,1014,,2026-04-01 16:48:11.327183+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,931,0,No,"Normal system event with SYSTEM privileges, no additional suspicious details."
5379,1015,,2026-04-01 16:48:11.516447+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,932,0,No,Normal process creation event with no suspicious details provided.
5379,1016,,2026-04-01 16:48:11.516613+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,933,0,No,Normal process creation event with no suspicious details provided.
5379,1017,,2026-04-01 16:48:11.516754+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,934,0,No,Normal process creation event with no suspicious details provided.
5379,1018,,2026-04-01 16:48:11.516834+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,935,0,No,Normal process creation event with no suspicious details provided.
5379,1019,,2026-04-01 16:48:11.516966+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,936,0,No,Normal process creation event with no suspicious details provided.
5379,1020,,2026-04-01 16:48:11.517040+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,937,0,No,Normal process creation event with no suspicious details provided.
5379,1021,,2026-04-01 16:48:11.517294+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,938,0,No,Normal process creation event with no suspicious details provided.
5379,1022,,2026-04-01 16:48:11.517445+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,939,0,No,Normal process creation event with no suspicious details provided.
5379,1023,,2026-04-01 16:48:11.517597+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,940,0,No,Normal process creation event with no suspicious details provided.
5379,1024,,2026-04-01 16:48:11.517681+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,941,0,No,Normal process creation event with no suspicious details provided.
5379,1025,,2026-04-01 16:48:11.517797+00:00,,,,,,,2026-04-01 16:43:51.213001+00:00,Security,,,,pizza,,,,,,942,0,No,Normal process creation event with no suspicious details provided.
