EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,summary
5379,8388,,2026-04-08 15:37:54.609501+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,NORMALVM$,,,,,,9450,0,Normal system activity; missing details and no indications of malicious activity.
5379,8389,,2026-04-08 15:37:54.609901+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,NORMALVM$,,,,,,9451,0,Normal system activity; missing details and no indications of malicious activity.
5379,8390,,2026-04-08 15:37:54.852428+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,NORMALVM$,,,,,,9452,0,Normal system activity; missing details and no indications of malicious activity.
5379,8391,,2026-04-08 15:37:54.852760+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,NORMALVM$,,,,,,9453,0,Normal system activity; missing details and no indications of malicious activity.
5379,8392,,2026-04-08 15:37:54.854782+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,NORMALVM$,,,,,,9454,0,Normal system activity; missing details and no indications of malicious activity.
5379,8393,,2026-04-08 15:37:54.854822+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,NORMALVM$,,,,,,9455,0,Normal system activity; missing details and no indications of malicious activity.
5379,8394,,2026-04-08 15:37:54.975189+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9456,0,Normal system activity; missing details and no indications of malicious activity.
5379,8395,,2026-04-08 15:37:54.975245+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9457,0,Normal system activity; missing details and no indications of malicious activity.
5379,8396,,2026-04-08 15:37:54.975273+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9458,0,Normal system activity; missing details and no indications of malicious activity.
5379,8397,,2026-04-08 15:37:54.977730+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9459,0,Normal system activity; missing details and no indications of malicious activity.
5379,8398,,2026-04-08 15:37:54.977888+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9460,0,Normal system activity; missing details and no indications of malicious activity.
5379,8399,,2026-04-08 15:37:54.979490+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9461,0,Normal system activity; missing details and no indications of malicious activity.
5379,8400,,2026-04-08 15:37:54.979530+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9462,0,Normal system activity; missing details and no indications of malicious activity.
4799,8401,,2026-04-08 15:37:55.051712+00:00,,,,,,,,Security,C:\Windows\System32\svchost.exe,,,NORMALVM$,Administrators,,,,,9463,3,"Low risk due to svchost.exe modifying group membership, but no direct evidence of malicious intent."
5379,8402,,2026-04-08 15:37:55.930170+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9464,0,Normal system activity; missing details and no indications of malicious activity.
5379,8403,,2026-04-08 15:37:55.930227+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9465,0,Normal system activity; missing details and no indications of malicious activity.
5379,8404,,2026-04-08 15:37:55.930258+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9466,0,Normal system activity; missing details and no indications of malicious activity.
5379,8405,,2026-04-08 15:37:55.932186+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9467,0,Normal system activity; missing details and no indications of malicious activity.
5379,8406,,2026-04-08 15:37:55.932407+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9468,0,Normal system activity; missing details and no indications of malicious activity.
5379,8407,,2026-04-08 15:37:55.933764+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9469,0,Normal system activity; missing details and no indications of malicious activity.
5379,8408,,2026-04-08 15:37:55.933802+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9470,0,Normal system activity; missing details and no indications of malicious activity.
43,783,,2026-04-08 15:37:56.344604+00:00,,,,,,,,System,,,,,,,,,,9471,0,Normal system activity; missing details and no indications of malicious activity.
19,784,,2026-04-08 15:37:56.527006+00:00,,,,,,,,System,,,,,,,,,,9472,0,Normal system activity; missing details and no indications of malicious activity.
5379,8409,,2026-04-08 15:37:56.891739+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9473,0,Normal system activity; missing details and no indications of malicious activity.
5379,8410,,2026-04-08 15:37:56.891792+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9474,0,Normal system activity; missing details and no indications of malicious activity.
5379,8411,,2026-04-08 15:37:56.891821+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9475,0,Normal system activity; missing details and no indications of malicious activity.
5379,8412,,2026-04-08 15:37:56.893833+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9476,0,Normal system activity; missing details and no indications of malicious activity.
5379,8413,,2026-04-08 15:37:56.894072+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9477,0,Normal system activity; missing details and no indications of malicious activity.
5379,8414,,2026-04-08 15:37:56.895575+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9478,0,Normal system activity; missing details and no indications of malicious activity.
5379,8415,,2026-04-08 15:37:56.895613+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9479,0,Normal system activity; missing details and no indications of malicious activity.
5379,8416,,2026-04-08 15:37:57.822294+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9480,0,Normal system activity; missing details and no indications of malicious activity.
5379,8417,,2026-04-08 15:37:57.822353+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9481,0,Normal system activity; missing details and no indications of malicious activity.
5379,8418,,2026-04-08 15:37:57.822393+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9482,0,Normal system activity; missing details and no indications of malicious activity.
5379,8419,,2026-04-08 15:37:57.824381+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9483,0,Normal system activity; missing details and no indications of malicious activity.
5379,8420,,2026-04-08 15:37:57.824596+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9484,0,Normal system activity; missing details and no indications of malicious activity.
5379,8421,,2026-04-08 15:37:57.826185+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9485,0,Normal system activity; missing details and no indications of malicious activity.
5379,8422,,2026-04-08 15:37:57.826229+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9486,0,Normal system activity; missing details and no indications of malicious activity.
5379,8423,,2026-04-08 15:38:09.671875+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9487,0,Normal system activity; missing details and no indications of malicious activity.
5379,8424,,2026-04-08 15:38:09.671928+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9488,0,Normal system activity; missing details and no indications of malicious activity.
5379,8425,,2026-04-08 15:38:09.671957+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9489,0,Normal system activity; missing details and no indications of malicious activity.
5379,8426,,2026-04-08 15:38:09.675610+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9490,0,Normal system activity; missing details and no indications of malicious activity.
5379,8427,,2026-04-08 15:38:09.675756+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9491,0,Normal system activity; missing details and no indications of malicious activity.
5379,8428,,2026-04-08 15:38:09.678017+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9492,0,Normal system activity; missing details and no indications of malicious activity.
5379,8429,,2026-04-08 15:38:09.678057+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9493,0,Normal system activity; missing details and no indications of malicious activity.
5379,8430,,2026-04-08 15:38:09.747936+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9494,0,Normal system activity; missing details and no indications of malicious activity.
5379,8431,,2026-04-08 15:38:09.747982+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9495,0,Normal system activity; missing details and no indications of malicious activity.
5379,8432,,2026-04-08 15:38:09.748007+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9496,0,Normal system activity; missing details and no indications of malicious activity.
5379,8433,,2026-04-08 15:38:09.749723+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9497,0,Normal system activity; missing details and no indications of malicious activity.
5379,8434,,2026-04-08 15:38:09.749880+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9498,0,Normal system activity; missing details and no indications of malicious activity.
5379,8435,,2026-04-08 15:38:09.751114+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9499,0,Normal system activity; missing details and no indications of malicious activity.
5379,8436,,2026-04-08 15:38:09.751148+00:00,,,,,,,2026-04-08 15:32:59.918915+00:00,Security,,,,pizza,,,,,,9500,0,Normal system activity; missing details and no indications of malicious activity.
