EventID,RecordNumber,ErrorCode,Timestamp,User,EventName,ProcessId,Reason,Operation,MessageText,ProcessCreationTime,Source,CallerProcessName,AuthenticationPackageName,IpAddress,SubjectUserName,TargetUserName,CommandLine,ProcessName,ParentProcessName,WorkstationName,RowID,Suspicion_Score,Suspicious,summary
112,860,,2026-04-08 16:09:14.541456+00:00,,,4.0,,,,,System,,,,,,,,,,10850,,,
4624,9700,,2026-04-08 16:09:14.542889+00:00,,,0x00000000000002e8,,,,,Security,,Negotiate,-,NORMALVM$,SYSTEM,,C:\Windows\System32\services.exe,,-,10851,,,
4672,9701,,2026-04-08 16:09:14.542915+00:00,,,,,,,,Security,,,,SYSTEM,,,,,,10852,,,
4688,9702,,2026-04-08 16:09:14.563143+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,-,C:\WINDOWS\System32\spoolsv.exe,,C:\Windows\System32\services.exe,,10853,,,
4688,9703,,2026-04-08 16:09:14.670410+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,LOCAL SERVICE,C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,,C:\Windows\System32\services.exe,,10854,,,
4688,9704,,2026-04-08 16:09:14.800966+00:00,,,0x00000000000002e8,,,,,Security,,,,NORMALVM$,NORMALVM$,C:\WINDOWS\System32\svchost.exe -k NetworkService -p -s LanmanWorkstation,,C:\Windows\System32\services.exe,,10855,,,
5033,9705,,2026-04-08 16:09:14.814581+00:00,,,,,,,,Security,,,,,,,,,,10856,,,
4673,9706,,2026-04-08 16:09:14.814646+00:00,,,0x00000000000002f0,,,,,Security,,,,NORMALVM$,,,C:\Windows\System32\lsass.exe,,,10857,,,
4674,9707,,2026-04-08 16:09:15.072298+00:00,,,0x00000000000002f0,,,,,Security,,,,LOCAL SERVICE,,,C:\Windows\System32\lsass.exe,,,10858,,,
4674,9708,,2026-04-08 16:09:15.072771+00:00,,,0x00000000000002f0,,,,,Security,,,,LOCAL SERVICE,,,C:\Windows\System32\lsass.exe,,,10859,,,
